id,cpu_pct,pred_prob,pred_label,true_label
995,3.1,0.32,0,1
996,3.0,0.04,0,1
997,11.9,0.0,0,0
998,6.1,0.03,0,1
999,7.4,0.02,0,1
1000,1.6,0.01,0,0
1001,2.6,0.2,0,1
1002,0.0,0.02,0,1
1003,1.8,0.0,0,1
1004,7.2,0.27,0,1
1005,10.0,0.06,0,0
1006,13.6,0.0,0,0
1007,25.0,0.0,0,0
1008,38.0,0.0,0,0
1009,13.2,0.18,0,1
1010,5.8,0.0,0,0
1011,8.5,0.23,0,1
1012,41.7,0.05,0,1
1013,40.9,0.04,0,1
1014,3.8,0.18,0,1
1015,1.9,0.0,0,0
1016,11.3,0.0,0,0
1017,14.0,0.03,0,1
1018,41.5,0.32,0,1
1019,26.4,0.03,0,0
1020,23.3,0.0,0,1
1021,26.9,0.01,0,0
1022,15.0,0.02,0,0
1023,8.8,0.15,0,1
1024,11.9,0.15,0,1
1025,7.3,0.08,0,0
1026,14.3,0.0,0,0
1027,8.8,0.0,0,0
1028,10.9,0.03,0,0
1029,9.5,0.11,0,1
1030,6.2,0.0,0,0
1031,14.7,0.06,0,1
1032,7.4,0.06,0,1
1033,100.0,0.0,0,0
1034,13.0,0.01,0,0
1035,6.6,0.0,0,0
1036,19.3,0.03,0,1
1037,3.6,0.0,0,1
1038,3.9,0.34,0,1
1039,9.3,0.2,0,1
1040,3.9,0.01,0,0
1041,11.9,0.34,0,1
1042,9.3,0.03,0,0
1043,4.1,0.12,0,0
1044,8.9,0.0,0,0
1045,15.1,0.16,0,1
1046,8.2,0.03,0,1
1047,4.3,0.34,0,1
1048,1.5,0.0,0,0
1049,3.4,0.14,0,1
1050,7.0,0.09,0,1
1051,13.9,0.0,0,0
1052,9.7,0.0,0,0
1053,19.6,0.11,0,1
1054,32.1,0.32,0,1
1055,18.3,0.18,0,1
1056,23.4,0.02,0,1
1057,19.4,0.09,0,1
1058,40.0,0.07,0,0
1059,22.6,0.0,0,0
1060,15.9,0.0,0,0
1061,7.7,0.12,0,1
1062,9.7,0.01,0,0
1063,6.5,0.03,0,1
1064,0.0,0.0,0,0
1065,6.6,0.07,0,1
1066,20.0,0.0,0,0
1067,4.9,0.06,0,1
1068,9.5,0.01,0,0
1069,4.9,0.06,0,1
1070,7.5,0.0,0,0
1071,4.1,0.31,0,1
1072,1.6,0.06,0,1
1073,0.0,0.0,0,0
1074,0.0,0.19,0,1
1075,4.3,0.29,0,1
1076,0.0,0.0,0,1
1077,1.1,0.0,0,0
1078,12.2,0.34,0,1
1079,4.0,0.0,0,0
1080,8.5,0.03,0,1
1081,6.5,0.01,0,1
1082,27.8,0.32,0,1
1083,25.0,0.32,0,1
1084,0.0,0.0,0,0
1085,0.0,0.01,0,0
1086,50.0,0.01,0,0
1087,0.0,0.05,0,1
1088,0.0,0.0,0,0
1089,3.4,0.05,0,1
1090,0.0,0.05,0,1
1091,4.4,0.01,0,0
1092,1.8,0.16,0,1
1093,8.1,0.28,0,1
1094,5.6,0.0,0,0
1095,6.9,0.0,0,0
1096,5.1,0.14,0,1
1097,6.8,0.0,0,0
1098,3.3,0.16,0,1
1099,7.9,0.12,0,1
1100,21.4,0.0,0,1
1101,25.0,0.34,0,1
1102,100.0,0.11,0,1
1103,15.7,0.02,0,0
1104,19.2,0.0,0,0
1105,23.8,0.2,0,1
1106,23.8,0.03,0,1
1107,25.0,0.26,0,1
1108,6.7,0.18,0,1
1109,1.2,0.01,0,0
1110,6.2,0.0,0,0
1111,10.0,0.07,0,1
1112,11.1,0.0,0,0
1113,3.7,0.0,0,0
1114,9.3,0.1,0,1
1115,6.8,0.19,0,1
1116,10.3,0.03,0,1
1117,4.3,0.01,0,0
1118,0.0,0.04,0,1
1119,6.5,0.0,0,0
1120,10.0,0.07,0,1
1121,1.5,0.0,0,0
1122,6.3,0.15,0,1
1123,6.7,0.0,0,0
1124,10.0,0.02,0,1
1125,13.4,0.0,0,0
1126,11.9,0.0,0,0
1127,10.6,0.0,0,0
1128,18.0,0.29,0,1
1129,4.6,0.05,0,1
1130,1.0,0.0,0,0
1131,13.6,0.11,0,1
1132,14.7,0.02,0,1
1133,0.0,0.01,0,0
1134,0.0,0.0,0,0
1135,0.0,0.0,0,1
1136,1.6,0.03,0,1
1137,3.2,0.37,0,1
1138,1.5,0.03,0,1
1139,4.7,0.03,0,0
1140,3.1,0.0,0,0
1141,3.3,0.06,0,0
1142,11.5,0.0,0,0
1143,10.9,0.01,0,0
1144,12.7,0.0,0,0
1145,3.3,0.26,0,1
1146,4.7,0.14,0,1
1147,0.0,0.29,0,1
1148,0.0,0.0,0,0
1149,50.0,0.0,0,0
1150,7.8,0.04,0,0
1151,6.8,0.19,0,1
1152,4.1,0.0,0,0
1153,1.6,0.14,0,1
1154,6.3,0.28,0,1
1155,7.9,0.01,0,0
1156,33.3,0.05,0,1
1157,21.7,0.12,0,1
1158,17.9,0.0,0,0
1159,19.0,0.08,0,0
1160,25.0,0.0,0,0
1161,34.8,0.03,0,1
1162,10.9,0.0,0,1
1163,22.2,0.0,0,0
1164,6.9,0.0,0,0
1165,15.3,0.19,0,1
1166,0.0,0.07,0,0
1167,11.4,0.14,0,1
1168,14.5,0.05,0,1
1169,1.0,0.01,0,0
1170,7.3,0.19,0,1
1171,0.0,0.0,0,0
1172,8.1,0.01,0,0
1173,2.0,0.0,0,0
1174,2.2,0.37,0,1
1175,4.3,0.03,0,1
1176,3.5,0.27,0,1
1177,11.5,0.21,0,1
1178,14.3,0.03,0,0
1179,9.0,0.1,0,0
1180,8.2,0.31,0,1
1181,1.6,0.11,0,1
1182,6.4,0.06,0,1
1183,3.0,0.03,0,0
1184,0.0,0.0,0,0
1185,8.1,0.34,0,1
1186,8.2,0.32,0,1
1187,8.8,0.29,0,1
1188,11.3,0.14,0,1
1189,15.1,0.0,0,0
1190,1.9,0.01,0,0
1191,7.8,0.0,0,0
1192,9.6,0.08,0,1
1193,3.3,0.0,0,0
1194,1.5,0.13,0,1
1195,3.1,0.0,0,0
1196,1.4,0.09,0,1
1197,14.0,0.29,0,1
1198,4.3,0.34,0,1
1199,1.7,0.0,0,0
1200,4.3,0.03,0,0
1201,4.8,0.18,0,1
1202,4.1,0.06,0,1
1203,1.2,0.03,0,1
1204,17.9,0.0,0,0
1205,8.5,0.0,0,1
1206,5.8,0.0,0,0
1207,0.0,0.02,0,0
1208,3.0,0.03,0,1
1209,8.0,0.31,0,1
1210,5.2,0.07,0,1
1211,6.2,0.12,0,0
1212,9.9,0.04,0,0
1213,100.0,0.0,0,0
1214,14.0,0.03,0,1
1215,6.2,0.0,0,1
1216,7.4,0.0,0,1
1217,20.6,0.0,0,0
1218,100.0,0.02,0,0
1219,14.9,0.0,0,1
1220,9.5,0.0,0,0
1221,6.9,0.07,0,0
1222,10.0,0.0,0,0
1223,12.9,0.09,0,1
1224,37.0,0.03,0,1
1225,17.1,0.19,0,1
1226,8.0,0.11,0,1
1227,14.0,0.0,0,0
1228,7.0,0.0,0,0
1229,41.2,0.27,0,1
1230,15.3,0.0,0,0
1231,5.6,0.27,0,1
1232,0.0,0.0,0,0
1233,0.7,0.0,0,0
1234,7.0,0.35,0,1
1235,3.8,0.0,0,0
1236,7.3,0.15,0,1
1237,1.4,0.11,0,1
1238,10.5,0.01,0,0
1239,5.0,0.05,0,0
1240,0.0,0.0,0,0
1241,3.4,0.08,0,1
1242,1.6,0.01,0,1
1243,3.9,0.17,0,0
1244,1.9,0.0,0,0
1245,1.8,0.0,0,0
1246,0.0,0.0,0,1
1247,8.7,0.01,0,0
1248,3.6,0.31,0,1
1249,1.5,0.0,0,0
1250,3.5,0.0,0,1
1251,8.5,0.18,0,1
1252,16.3,0.32,0,1
1253,12.5,0.0,0,0
1254,20.8,0.31,0,1
1255,12.3,0.0,0,0
1256,24.6,0.03,0,1
1257,9.3,0.0,0,0
1258,47.1,0.0,0,0
1259,46.2,0.0,0,0
1260,18.3,0.03,0,1
1261,10.2,0.28,0,1
1262,10.5,0.06,0,1
1263,7.8,0.0,0,0
1264,5.7,0.29,0,1
1265,0.0,0.34,0,1
1266,3.8,0.05,0,1
1267,8.1,0.18,0,1
1268,4.0,0.03,0,0
1269,1.4,0.0,0,0
1270,8.6,0.0,0,0
1271,3.6,0.0,0,1
1272,10.3,0.07,0,1
1273,20.0,0.02,0,1
1274,16.4,0.0,0,0
1275,22.4,0.0,0,0
1276,14.3,0.06,0,1
1277,9.3,0.29,0,1
1278,18.3,0.0,0,1
1279,15.8,0.32,0,1
1280,17.4,0.0,0,0
1281,15.1,0.08,0,1
1282,13.6,0.06,0,1
1283,8.9,0.0,0,0
1284,14.1,0.03,0,0
1285,50.0,0.09,0,0
1286,0.6,0.0,0,1
1287,13.5,0.0,0,1
1288,4.5,0.0,0,0
1289,5.6,0.05,0,1
1290,1.7,0.0,0,1
1291,5.0,0.13,0,1
1292,9.8,0.0,0,0
1293,10.0,0.04,0,1
1294,19.0,0.03,0,1
1295,15.4,0.11,0,1
1296,19.3,0.06,0,1
1297,18.8,0.0,0,0
1298,23.0,0.0,0,0
1299,8.3,0.01,0,0
1300,7.1,0.0,0,0
1301,13.1,0.04,0,1
1302,17.2,0.0,0,0
1303,47.5,0.07,0,0
1304,24.4,0.12,0,1
1305,7.6,0.0,0,0
1306,4.0,0.11,0,1
1307,7.7,0.0,0,1
1308,8.1,0.1,0,1
1309,1.8,0.32,0,1
1310,8.3,0.35,0,1
1311,83.3,0.25,0,1
1312,11.3,0.06,0,0
1313,7.2,0.27,0,0
1314,24.1,0.05,0,1
1315,38.5,0.18,0,1
1316,14.9,0.0,0,0
1317,13.0,0.0,0,0
1318,16.7,0.03,0,1
1319,6.5,0.0,0,0
1320,4.8,0.07,0,1
1321,8.8,0.11,0,1
1322,1.9,0.0,0,0
1323,6.0,0.11,0,1
1324,9.1,0.0,0,0
1325,5.9,0.04,0,1
1326,35.3,0.04,0,1
1327,27.9,0.0,0,0
1328,28.6,0.01,0,0
1329,16.7,0.32,0,1
1330,31.6,0.0,0,0
1331,30.8,0.0,0,0
1332,18.6,0.36,0,1
1333,23.6,0.11,0,1
1334,44.4,0.22,0,1
1335,6.7,0.11,0,1
1336,11.9,0.11,0,1
1337,13.1,0.0,0,0
1338,11.1,0.05,0,0
1339,17.5,0.02,0,0
1340,14.1,0.0,0,0
1341,22.8,0.0,0,0
1342,7.8,0.0,0,0
1343,14.7,0.0,0,0
1344,12.9,0.0,0,1
1345,9.8,0.14,0,1
1346,7.8,0.0,0,0
1347,4.9,0.03,0,1
1348,1.9,0.1,0,1
1349,6.1,0.04,0,0
1350,5.9,0.0,0,0
1351,11.6,0.01,0,0
1352,3.2,0.0,0,0
1353,8.1,0.04,0,1
1354,7.0,0.04,0,0
1355,7.8,0.29,0,1
1356,8.5,0.02,0,0
1357,7.1,0.04,0,0
1358,4.3,0.05,0,0
1359,9.3,0.14,0,1
1360,0.0,0.16,0,1
1361,3.7,0.06,0,1
1362,3.2,0.32,0,1
1363,1.6,0.0,0,0
1364,3.9,0.0,0,0
1365,0.0,0.07,0,0
1366,4.2,0.27,0,1
1367,1.7,0.01,0,0
1368,0.0,0.05,0,0
1369,5.5,0.14,0,1
1370,1.6,0.19,0,1
1371,8.3,0.0,0,0
1372,5.3,0.0,0,0
1373,0.0,0.04,0,1
1374,0.0,0.05,0,1
1375,3.2,0.0,0,0
1376,5.6,0.28,0,1
1377,3.3,0.1,0,1
1378,3.6,0.0,0,0
1379,0.0,0.08,0,1
1380,16.7,0.0,0,0
1381,0.0,0.0,0,0
1382,6.7,0.18,0,0
1383,0.9,0.0,0,1
1384,9.1,0.18,0,1
1385,9.0,0.0,0,0
1386,3.3,0.12,0,0
1387,3.4,0.07,0,1
1388,10.0,0.09,0,0
1389,10.5,0.13,0,1
1390,1.9,0.29,0,1
1391,2.0,0.04,0,1
1392,0.0,0.0,0,0
1393,0.0,0.0,0,1
1394,1.9,0.0,0,0
1395,4.6,0.27,0,1
1396,5.9,0.0,0,0
1397,3.2,0.06,0,1
1398,3.5,0.04,0,1
1399,0.0,0.03,0,1
1400,8.3,0.0,0,0
1401,6.5,0.0,0,0
1402,0.0,0.0,0,0
1403,3.4,0.05,0,1
1404,2.8,0.0,0,1
1405,6.7,0.04,0,1
1406,0.0,0.03,0,1
1407,1.5,0.22,0,1
1408,8.5,0.14,0,1
1409,4.8,0.25,0,1
1410,1.6,0.0,0,0
1411,0.0,0.0,0,0
1412,3.2,0.0,0,0
1413,0.0,0.0,0,0
1414,4.3,0.04,0,1
1415,1.6,0.0,0,0
1416,7.7,0.02,0,0
1417,7.5,0.01,0,0
1418,0.0,0.16,0,1
1419,0.0,0.28,0,1
1420,1.6,0.0,0,0
1421,8.6,0.06,0,1
1422,6.2,0.0,0,0
1423,7.4,0.0,0,0
1424,18.0,0.07,0,1
1425,35.5,0.0,0,0
1426,5.9,0.03,0,1
1427,0.0,0.07,0,1
1428,1.7,0.18,0,1
1429,6.8,0.0,0,0
1430,10.6,0.01,0,0
1431,14.1,0.03,0,0
1432,2.3,0.0,0,0
1433,8.9,0.0,0,0
1434,10.7,0.0,0,0
1435,10.9,0.0,0,0
1436,15.6,0.07,0,0
1437,15.9,0.02,0,1
1438,22.8,0.0,0,0
1439,15.4,0.05,0,1
1440,4.5,0.0,0,1
1441,20.0,0.0,0,0
1442,1.6,0.0,0,0
1443,7.5,0.07,0,1
1444,24.0,0.0,0,1
1445,6.0,0.32,0,1
1446,1.1,0.06,0,0
1447,5.1,0.04,0,1
1448,9.4,0.0,0,0
1449,0.0,0.0,0,0
1450,3.5,0.01,0,0
1451,0.0,0.15,0,1
1452,5.9,0.03,0,1
1453,3.1,0.11,0,1
1454,8.8,0.03,0,1
1455,5.1,0.12,0,1
1456,0.0,0.02,0,0
1457,5.2,0.0,0,0
1458,4.1,0.29,0,1
1459,28.6,0.34,0,1
1460,13.9,0.03,0,0
1461,8.3,0.04,0,1
1462,15.2,0.03,0,1
1463,7.5,0.0,0,0
1464,20.4,0.07,0,0
1465,11.3,0.09,0,1
1466,3.2,0.07,0,0
1467,12.0,0.1,0,0
1468,15.2,0.06,0,1
1469,17.2,0.02,0,1
1470,12.9,0.0,0,0
1471,14.7,0.08,0,1
1472,20.8,0.33,0,1
1473,50.0,0.11,0,1
1474,10.0,0.13,0,1
1475,10.8,0.0,0,0
1476,10.5,0.18,0,1
1477,7.4,0.0,0,0
1478,18.2,0.1,0,1
1479,8.0,0.02,0,1
1480,2.9,0.0,0,0
1481,20.6,0.04,0,1
1482,17.8,0.27,0,1
1483,17.8,0.0,0,0
1484,5.8,0.03,0,1
1485,4.3,0.13,0,1
1486,1.6,0.0,0,0
1487,0.0,0.0,0,0
1488,3.3,0.08,0,1
1489,2.8,0.0,0,0
1490,3.2,0.35,0,1
1491,0.0,0.03,0,1
1492,1.8,0.0,0,0
1493,0.0,0.25,0,1
1494,5.3,0.31,0,1
1495,4.0,0.0,0,0
1496,5.7,0.1,0,1
1497,0.0,0.01,0,0
1498,0.0,0.06,0,0
1499,6.6,0.0,0,0
1500,4.0,0.29,0,1
1501,0.0,0.0,0,0
1502,0.0,0.0,0,1
1503,6.3,0.12,0,0
1504,3.3,0.0,0,0
1505,2.9,0.0,0,1
1506,3.4,0.0,0,0
1507,4.5,0.01,0,0
1508,3.2,0.02,0,1
1509,3.9,0.02,0,0
1510,7.0,0.01,0,0
1511,100.0,0.17,0,1
1512,1.7,0.01,0,0
1513,0.0,0.01,0,0
1514,9.3,0.0,0,1
1515,2.3,0.17,0,1
1516,4.8,0.11,0,1
1517,15.6,0.01,0,0
1518,13.8,0.01,0,1
1519,9.1,0.28,0,1
1520,7.6,0.0,0,0
1521,1.4,0.0,0,0
1522,13.0,0.15,0,1
1523,4.1,0.0,0,0
1524,0.0,0.11,0,1
1525,3.7,0.03,0,1
1526,3.3,0.03,0,1
1527,5.0,0.0,0,0
1528,0.0,0.11,0,0
1529,6.9,0.0,0,0
1530,0.0,0.0,0,0
1531,5.4,0.2,0,1
1532,2.6,0.32,0,1
1533,2.1,0.05,0,0
1534,1.6,0.0,0,1
1535,2.0,0.34,0,1
1536,7.9,0.0,0,0
1537,4.1,0.28,0,1
1538,6.1,0.25,0,1
1539,5.8,0.17,0,1
1540,1.3,0.0,0,1
1541,15.9,0.23,0,1
1542,11.9,0.04,0,1
1543,13.1,0.01,0,0
1544,10.8,0.0,0,0
1545,20.7,0.1,0,0
1546,10.2,0.04,0,1
1547,21.4,0.05,0,0
1548,23.3,0.12,0,0
1549,3.8,0.29,0,1
1550,15.6,0.0,0,0
1551,27.4,0.34,0,1
1552,100.0,0.07,0,0
1553,13.2,0.0,0,1
1554,12.2,0.11,0,1
1555,9.3,0.27,0,1
1556,10.0,0.0,0,0
1557,0.6,0.0,0,0
1558,3.8,0.04,0,1
1559,3.6,0.0,0,1
1560,6.3,0.19,0,1
1561,10.3,0.06,0,1
1562,0.0,0.36,0,1
1563,0.0,0.0,0,0
1564,0.0,0.05,0,0
1565,0.0,0.0,0,0
1566,0.0,0.0,0,1
1567,1.6,0.05,0,1
1568,4.8,0.0,0,0
1569,3.3,0.04,0,1
1570,6.1,0.0,0,0
1571,0.0,0.03,0,1
1572,0.0,0.04,0,1
1573,7.3,0.04,0,0
1574,1.1,0.0,0,1
1575,12.0,0.0,0,0
1576,0.0,0.01,0,0
1577,6.1,0.01,0,0
1578,7.1,0.03,0,0
1579,4.5,0.0,0,0
1580,2.2,0.01,0,0
1581,9.7,0.02,0,1
1582,0.0,0.0,0,0
1583,4.5,0.28,0,1
1584,0.0,0.06,0,1
1585,7.4,0.18,0,1
1586,13.6,0.01,0,0
1587,6.2,0.11,0,1
1588,10.3,0.02,0,0
1589,8.5,0.06,0,0
1590,7.1,0.35,0,1
1591,5.8,0.01,0,0
1592,17.4,0.04,0,1
1593,10.9,0.03,0,1
1594,8.2,0.05,0,0
1595,4.2,0.1,0,1
1596,9.4,0.0,0,1
1597,8.6,0.05,0,1
1598,11.1,0.0,0,0
1599,13.6,0.01,0,0
1600,3.9,0.03,0,1
1601,4.9,0.07,0,1
1602,6.9,0.12,0,1
1603,9.1,0.13,0,1
1604,1.9,0.16,0,1
1605,6.7,0.19,0,1
1606,12.7,0.03,0,1
1607,10.9,0.05,0,1
1608,11.4,0.06,0,0
1609,11.6,0.04,0,1
1610,13.0,0.1,0,0
1611,3.5,0.01,0,0
1612,12.0,0.05,0,1
1613,10.0,0.05,0,1
1614,6.3,0.0,0,0
1615,7.9,0.0,0,0
1616,6.2,0.0,0,1
1617,6.8,0.0,0,0
1618,3.7,0.0,0,0
1619,21.9,0.13,0,1
1620,13.5,0.0,0,0
1621,11.3,0.0,0,0
1622,10.9,0.08,0,0
1623,7.9,0.32,0,1
1624,14.3,0.0,0,0
1625,100.0,0.16,0,1
1626,7.4,0.28,0,1
1627,19.4,0.03,0,1
1628,21.1,0.0,0,0
1629,13.3,0.0,0,0
1630,13.6,0.05,0,1
1631,19.6,0.0,0,0
1632,16.9,0.11,0,1
1633,26.1,0.31,0,1
1634,12.0,0.03,0,1
1635,9.9,0.25,0,1
1636,53.2,0.03,0,1
1637,51.8,0.0,0,0
1638,14.9,0.0,0,0
1639,21.2,0.13,0,1
1640,21.4,0.0,0,1
1641,25.4,0.03,0,1
1642,20.7,0.0,0,0
1643,34.6,0.0,0,0
1644,32.8,0.32,0,1
1645,27.8,0.0,0,1
1646,15.7,0.31,0,1
1647,10.6,0.01,0,0
1648,8.5,0.0,0,0
1649,11.9,0.19,0,1
1650,10.0,0.0,0,0
1651,1.7,0.1,0,1
1652,3.1,0.07,0,0
1653,11.6,0.01,0,0
1654,5.6,0.0,0,0
1655,10.6,0.11,0,1
1656,7.2,0.0,0,1
1657,9.5,0.16,0,1
1658,3.2,0.01,0,0
1659,1.5,0.03,0,1
1660,3.1,0.11,0,1
1661,7.1,0.0,0,0
1662,4.6,0.0,0,0
1663,5.3,0.0,0,0
1664,9.2,0.0,0,1
1665,5.6,0.06,0,1
1666,6.6,0.02,0,0
1667,14.6,0.08,0,0
1668,9.7,0.15,0,1
1669,15.4,0.12,0,1
1670,20.7,0.0,0,0
1671,68.0,0.0,0,0
1672,11.0,0.06,0,1
1673,8.2,0.04,0,0
1674,9.8,0.01,0,0
1675,10.8,0.01,0,0
1676,11.3,0.0,0,0
1677,17.9,0.05,0,0
1678,19.7,0.0,0,0
1679,7.0,0.04,0,0
1680,27.8,0.07,0,0
1681,8.6,0.07,0,1
1682,20.4,0.14,0,1
1683,25.0,0.0,0,0
1684,8.8,0.16,0,1
1685,13.7,0.04,0,0
1686,0.0,0.02,0,1
1687,6.2,0.01,0,1
1688,5.4,0.0,0,0
1689,6.1,0.06,0,1
1690,0.0,0.31,0,1
1691,4.2,0.0,0,0
1692,12.5,0.04,0,1
1693,9.0,0.12,0,1
1694,20.8,0.01,0,0
1695,13.5,0.0,0,0
1696,18.9,0.02,0,0
1697,16.7,0.0,0,0
1698,18.5,0.0,0,0
1699,19.7,0.12,0,1
1700,19.6,0.14,0,1
1701,100.0,0.3,0,1
1702,73.3,0.0,0,0
1703,10.2,0.0,0,0
1704,15.4,0.0,0,0
1705,100.0,0.1,0,1
1706,7.7,0.03,0,1
1707,11.5,0.28,0,1
1708,1.9,0.28,0,1
1709,17.5,0.06,0,0
1710,9.8,0.0,0,0
1711,2.2,0.17,0,1
1712,5.1,0.0,0,0
1713,0.0,0.03,0,1
1714,7.8,0.0,0,0
1715,9.9,0.0,0,1
1716,7.7,0.31,0,1
1717,2.9,0.03,0,1
1718,13.5,0.04,0,1
1719,11.9,0.0,0,0
1720,11.1,0.11,0,1
1721,40.0,0.0,0,0
1722,8.6,0.26,0,1
1723,13.2,0.11,0,1
1724,10.0,0.0,0,0
1725,3.8,0.03,0,0
1726,5.6,0.07,0,1
1727,15.4,0.09,0,1
1728,100.0,0.16,0,1
1729,17.0,0.31,0,1
1730,7.9,0.27,0,1
1731,15.0,0.01,0,0
1732,8.5,0.32,0,1
1733,8.2,0.37,0,1
1734,7.7,0.32,0,1
1735,0.0,0.0,0,0
1736,3.7,0.29,0,1
1737,6.1,0.04,0,0
1738,14.3,0.0,0,0
1739,0.0,0.14,0,1
1740,3.1,0.01,0,0
1741,7.5,0.0,0,0
1742,4.8,0.0,0,0
1743,25.0,0.1,0,0
1744,8.0,0.29,0,1
1745,18.3,0.27,0,1
1746,25.0,0.06,0,1
1747,31.7,0.0,0,0
1748,17.0,0.1,0,1
1749,20.0,0.29,0,1
1750,5.3,0.34,0,1
1751,9.6,0.01,0,0
1752,6.5,0.0,0,0
1753,10.7,0.07,0,1
1754,7.7,0.02,0,1
1755,7.1,0.0,0,0
1756,17.9,0.0,0,0
1757,72.7,0.33,0,1
1758,1.6,0.02,0,1
1759,13.0,0.16,0,1
1760,1.5,0.0,0,0
1761,7.0,0.01,0,0
1762,2.0,0.0,0,0
1763,8.3,0.11,0,0
1764,10.6,0.0,0,1
1765,17.2,0.0,0,0
1766,16.1,0.06,0,1
1767,52.2,0.0,0,0
1768,13.2,0.0,0,0
1769,11.6,0.09,0,0
1770,3.4,0.02,0,1
1771,6.3,0.0,0,0
1772,6.8,0.0,0,0
1773,11.7,0.28,0,0
1774,5.4,0.04,0,1
1775,6.1,0.28,0,1
1776,0.0,0.04,0,1
1777,2.8,0.02,0,0
1778,1.7,0.03,0,1
1779,3.6,0.03,0,1
1780,7.6,0.08,0,1
1781,0.0,0.0,0,1
1782,0.0,0.0,0,1
1783,1.4,0.0,0,1
1784,8.3,0.0,0,0
1785,8.5,0.05,0,1
1786,10.1,0.31,0,1
1787,13.3,0.06,0,0
1788,23.4,0.0,0,0
1789,41.9,0.03,0,1
1790,21.0,0.01,0,0
1791,22.2,0.0,0,0
1792,6.9,0.0,0,0
1793,17.9,0.0,0,0
1794,7.8,0.0,0,1
1795,16.1,0.0,0,0
1796,7.0,0.0,0,1
1797,50.0,0.03,0,1
1798,41.2,0.27,0,1
1799,14.5,0.0,0,0
1800,10.7,0.0,0,0
1801,14.5,0.0,0,0
1802,38.5,0.05,0,1
1803,100.0,0.03,0,1
1804,16.7,0.13,0,1
1805,11.3,0.04,0,1
1806,9.8,0.06,0,0
1807,13.3,0.0,0,0
1808,21.9,0.1,0,1
1809,30.6,0.32,0,1
1810,14.7,0.0,0,0
1811,9.5,0.03,0,1
1812,4.9,0.03,0,1
1813,0.5,0.08,0,1
1814,5.2,0.0,0,0
1815,8.6,0.01,0,0
1816,1.9,0.09,0,1
1817,2.6,0.28,0,1
1818,3.7,0.29,0,1
1819,5.2,0.0,0,0
1820,2.9,0.0,0,0
1821,3.8,0.16,0,1
1822,6.0,0.0,0,0
1823,3.9,0.0,0,0
1824,22.2,0.0,0,0
1825,24.7,0.06,0,0
1826,20.8,0.0,0,0
1827,7.8,0.0,0,0
1828,3.7,0.01,0,1
1829,3.7,0.0,0,0
1830,10.0,0.0,0,0
1831,0.0,0.01,0,0
1832,0.0,0.34,0,1
1833,2.9,0.29,0,1
1834,6.0,0.33,0,1
1835,10.8,0.05,0,0
1836,5.1,0.29,0,1
1837,6.3,0.09,0,0
1838,5.4,0.05,0,1
1839,3.0,0.01,0,0
1840,0.0,0.12,0,0
1841,1.5,0.03,0,0
1842,5.3,0.0,0,0
1843,3.8,0.19,0,1
1844,2.9,0.0,0,0
1845,9.5,0.0,0,0
1846,100.0,0.0,0,0
1847,8.1,0.09,0,1
1848,18.8,0.0,0,0
1849,100.0,0.27,0,1
1850,13.5,0.0,0,1
1851,7.4,0.0,0,0
1852,15.6,0.05,0,1
1853,16.7,0.1,0,0
1854,3.5,0.03,0,1
1855,16.2,0.0,0,0
1856,18.4,0.28,0,1
1857,4.3,0.19,0,1
1858,2.0,0.0,0,0
1859,3.9,0.03,0,0
1860,2.4,0.04,0,1
1861,6.6,0.0,0,1
1862,11.6,0.18,0,1
1863,7.4,0.05,0,1
1864,4.5,0.21,0,0
1865,8.1,0.01,0,0
1866,7.7,0.0,0,0
1867,13.8,0.0,0,0
1868,12.1,0.01,0,0
1869,10.7,0.08,0,1
1870,13.3,0.0,0,1
1871,4.9,0.0,0,0
1872,11.8,0.0,0,0
1873,1.7,0.31,0,1
1874,1.7,0.01,0,0
1875,8.6,0.06,0,1
1876,6.6,0.0,0,0
1877,18.8,0.19,0,1
1878,17.6,0.05,0,1
1879,5.2,0.03,0,0
1880,18.0,0.0,0,0
1881,23.2,0.0,0,0
1882,11.3,0.12,0,1
1883,12.3,0.0,0,0
1884,15.5,0.0,0,0
1885,11.9,0.0,0,1
1886,19.3,0.34,0,1
1887,17.5,0.0,0,0
1888,11.7,0.03,0,1
1889,48.9,0.27,0,1
1890,14.1,0.0,0,0
1891,6.3,0.31,0,1
1892,25.0,0.11,0,1
1893,14.5,0.01,0,0
1894,13.8,0.04,0,1
1895,19.5,0.08,0,0
1896,28.0,0.03,0,0
1897,24.6,0.32,0,1
1898,11.5,0.03,0,1
1899,12.1,0.14,0,1
1900,11.1,0.07,0,1
1901,7.0,0.0,0,1
1902,4.7,0.0,0,0
1903,1.0,0.07,0,0
1904,3.8,0.19,0,1
1905,1.8,0.29,0,1
1906,3.8,0.29,0,1
1907,3.8,0.23,0,1
1908,4.4,0.02,0,0
1909,9.4,0.08,0,1
1910,6.5,0.03,0,1
1911,16.7,0.11,0,1
1912,19.4,0.02,0,1
1913,21.1,0.0,0,1
1914,2.9,0.0,0,0
1915,12.7,0.0,0,0
1916,11.1,0.02,0,0
1917,1.9,0.07,0,1
1918,8.8,0.0,0,0
1919,3.3,0.0,0,0
1920,0.0,0.03,0,0
1921,5.4,0.04,0,0
1922,5.0,0.04,0,1
1923,13.1,0.28,0,1
1924,8.2,0.14,0,1
1925,17.2,0.03,0,1
1926,17.2,0.12,0,1
